Market,Property,Historical Weekly Avg Entrants,Year of Date,Date,Total Entrants
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/31/2021,128
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/30/2021,156
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/29/2021,143
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/26/2021,134
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/25/2021,167
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/24/2021,184
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/23/2021,181
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/22/2021,161
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/19/2021,127
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/18/2021,186
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/17/2021,165
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/16/2021,168
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/15/2021,170
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/12/2021,151
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/11/2021,196
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/10/2021,177
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/9/2021,174
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/8/2021,136
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/5/2021,126
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/4/2021,157
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/3/2021,154
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/2/2021,159
US - Rock Center,1230 Avenue of the Americas,2000,2021,3/1/2021,156
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/26/2021,130
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/25/2021,146
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/24/2021,158
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/23/2021,144
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/22/2021,130
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/19/2021,86
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/18/2021,99
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/17/2021,187
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/16/2021,138
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/15/2021,30
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/12/2021,110
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/11/2021,157
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/10/2021,156
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/9/2021,132
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/8/2021,131
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/5/2021,130
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/4/2021,157
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/3/2021,134
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/2/2021,52
US - Rock Center,1230 Avenue of the Americas,2000,2021,2/1/2021,24
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/29/2021,103
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/28/2021,128
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/27/2021,149
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/26/2021,151
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/25/2021,126
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/22/2021,138
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/21/2021,157
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/20/2021,133
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/19/2021,144
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/18/2021,45
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/15/2021,104
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/14/2021,144
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/13/2021,124
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/12/2021,128
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/11/2021,124
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/8/2021,85
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/7/2021,100
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/6/2021,116
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/5/2021,99
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/4/2021,99
US - Rock Center,1230 Avenue of the Americas,2000,2021,1/1/2021,0
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/18/2022,689
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/17/2022,566
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/16/2022,782
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/15/2022,584
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/12/2022,356
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/11/2022,633
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/10/2022,776
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/9/2022,780
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/8/2022,460
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/5/2022,352
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/4/2022,734
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/3/2022,759
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/2/2022,797
US - Rock Center,1230 Avenue of the Americas,2000,2022,8/1/2022,581
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/29/2022,332
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/28/2022,760
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/27/2022,457
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/26/2022,524
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/25/2022,578
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/22/2022,352
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/21/2022,707
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/20/2022,778
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/19/2022,839
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/18/2022,606
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/15/2022,376
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/14/2022,746
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/13/2022,647
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/12/2022,764
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/11/2022,578
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/8/2022,321
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/7/2022,662
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/6/2022,686
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/5/2022,513
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/4/2022,0
US - Rock Center,1230 Avenue of the Americas,2000,2022,7/1/2022,283
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/30/2022,615
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/29/2022,689
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/28/2022,743
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/27/2022,562
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/24/2022,479
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/23/2022,788
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/22/2022,784
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/21/2022,755
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/20/2022,268
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/17/2022,350
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/16/2022,704
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/15/2022,788
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/14/2022,768
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/13/2022,635
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/10/2022,408
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/9/2022,735
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/8/2022,797
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/7/2022,832
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/6/2022,683
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/3/2022,447
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/2/2022,706
US - Rock Center,1230 Avenue of the Americas,2000,2022,6/1/2022,792
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/31/2022,700
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/30/2022,0
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/27/2022,307
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/26/2022,632
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/25/2022,709
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/24/2022,788
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/23/2022,585
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/20/2022,346
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/19/2022,565
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/18/2022,657
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/17/2022,783
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/16/2022,601
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/13/2022,418
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/12/2022,713
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/11/2022,714
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/10/2022,798
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/9/2022,654
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/6/2022,470
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/5/2022,771
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/4/2022,768
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/3/2022,791
US - Rock Center,1230 Avenue of the Americas,2000,2022,5/2/2022,621
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/29/2022,420
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/28/2022,667
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/27/2022,769
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/26/2022,774
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/25/2022,648
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/22/2022,375
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/21/2022,682
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/20/2022,750
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/19/2022,733
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/18/2022,547
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/15/2022,283
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/14/2022,607
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/13/2022,685
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/12/2022,796
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/11/2022,661
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/8/2022,439
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/7/2022,708
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/6/2022,758
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/5/2022,815
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/4/2022,633
US - Rock Center,1230 Avenue of the Americas,2000,2022,4/1/2022,433
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/31/2022,703
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/30/2022,794
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/29/2022,805
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/28/2022,637
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/25/2022,415
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/24/2022,646
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/23/2022,800
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/22/2022,520
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/21/2022,618
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/18/2022,600
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/17/2022,545
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/16/2022,722
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/15/2022,691
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/14/2022,532
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/11/2022,421
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/10/2022,679
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/9/2022,655
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/8/2022,729
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/7/2022,578
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/4/2022,424
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/3/2022,673
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/2/2022,676
US - Rock Center,1230 Avenue of the Americas,2000,2022,3/1/2022,617
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/28/2022,518
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/25/2022,303
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/24/2022,572
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/23/2022,558
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/22/2022,496
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/21/2022,69
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/18/2022,354
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/17/2022,603
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/16/2022,641
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/15/2022,629
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/14/2022,502
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/11/2022,396
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/10/2022,572
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/9/2022,601
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/8/2022,532
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/7/2022,446
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/4/2022,277
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/3/2022,494
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/2/2022,493
US - Rock Center,1230 Avenue of the Americas,2000,2022,2/1/2022,450
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/31/2022,358
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/28/2022,348
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/27/2022,445
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/26/2022,428
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/25/2022,432
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/24/2022,360
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/21/2022,272
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/20/2022,365
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/19/2022,402
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/18/2022,369
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/17/2022,67
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/14/2022,222
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/13/2022,339
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/12/2022,313
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/11/2022,265
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/10/2022,260
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/7/2022,142
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/6/2022,233
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/5/2022,217
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/4/2022,216
US - Rock Center,1230 Avenue of the Americas,2000,2022,1/3/2022,127
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/31/2020,56
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/30/2020,97
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/29/2020,92
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/28/2020,86
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/25/2020,0
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/24/2020,53
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/23/2020,110
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/22/2020,131
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/21/2020,119
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/18/2020,112
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/17/2020,56
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/16/2020,113
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/15/2020,150
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/14/2020,124
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/11/2020,95
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/10/2020,135
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/9/2020,149
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/8/2020,147
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/7/2020,131
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/4/2020,121
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/3/2020,159
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/2/2020,138
US - Rock Center,1270 Avenue of the Americas,1150,2020,12/1/2020,144
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/30/2020,119
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/27/2020,36
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/26/2020,0
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/25/2020,94
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/24/2020,104
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/23/2020,137
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/20/2020,106
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/19/2020,156
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/18/2020,139
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/17/2020,162
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/16/2020,141
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/13/2020,131
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/12/2020,158
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/11/2020,142
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/10/2020,169
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/9/2020,144
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/6/2020,130
US - Rock Center,1270 Avenue of the Americas,1150,2020,11/5/2020,149
